y, y_hat, random
0, 0.00007, 0.72383
0, 0.00002, 0.73489
0, 0.00002, 0.74462
0, 0.00011, 0.64817
0, 0.00084, 0.07097
0, 0.00016, 0.52186
0, 0.00019, 0.15812
0, 0.00090, 0.54642
0, 0.00001, 0.32055
0, 0.00082, 0.96395
0, 0.00001, 0.26645
0, 0.00013, 0.20295
1, 0.94933, 0.91735
0, 0.00053, 0.30826
0, 0.00001, 0.49239
0, 0.00223, 0.08530
0, 0.03164, 0.44990
0, 0.00059, 0.23261
0, 0.00000, 0.37427
0, 0.01949, 0.66109
0, 0.00075, 0.75769
0, 0.00034, 0.04396
0, 0.00003, 0.92485
0, 0.00058, 0.03556
1, 0.99981, 0.28641
1, 0.81237, 0.55991
0, 0.00035, 0.49702
0, 0.00030, 0.94182
0, 0.00000, 0.81091
0, 0.00000, 0.12538
0, 0.00064, 0.22608
0, 0.00001, 0.03848
0, 0.00022, 0.95238
0, 0.00031, 0.28817
0, 0.00036, 0.63740
0, 0.00892, 0.91875
0, 0.04678, 0.14637
0, 0.00047, 0.06744
1, 0.94923, 0.29343
0, 0.00000, 0.52171
0, 0.00011, 0.01268
0, 0.00008, 0.89403
0, 0.00230, 0.45930
0, 0.00006, 0.93656
0, 0.00037, 0.00010
0, 0.00015, 0.65109
0, 0.00015, 0.45221
0, 0.00016, 0.19976
0, 0.00070, 0.98120
0, 0.00008, 0.10786
0, 0.00000, 0.94979
0, 0.00005, 0.76295
0, 0.00043, 0.65381
0, 0.00004, 0.70096
0, 0.00075, 0.60566
1, 0.78499, 0.03700
0, 0.00016, 0.42778
0, 0.00017, 0.74767
1, 0.98941, 0.28094
0, 0.00224, 0.28398
0, 0.00009, 0.92379
1, 0.99994, 0.68310
0, 0.00000, 0.65029
0, 0.00163, 0.89930
0, 0.00022, 0.54500
0, 0.00088, 0.03795
0, 0.00012, 0.57981
0, 0.00075, 0.84621
0, 0.00143, 0.93301
0, 0.00079, 0.84754
0, 0.00009, 0.95602
0, 0.00009, 0.49896
0, 0.00107, 0.73695
1, 0.80636, 0.43561
0, 0.00042, 0.58859
0, 0.00002, 0.84830
0, 0.00000, 0.92022
0, 0.00099, 0.21639
0, 0.00016, 0.67282
0, 0.00027, 0.98843
1, 0.96727, 0.53816
0, 0.00002, 0.53690
0, 0.00001, 0.04577
0, 0.00025, 0.56925
0, 0.00014, 0.14617
0, 0.00118, 0.84568
0, 0.00005, 0.89048
0, 0.00350, 0.13031
0, 0.00058, 0.64807
0, 0.00052, 0.59019
0, 0.00016, 0.60009
0, 0.00028, 0.30549
0, 0.00029, 0.56347
0, 0.00003, 0.91371
0, 0.00022, 0.25178
0, 0.00879, 0.37799
0, 0.00000, 0.94740
0, 0.00000, 0.67978
0, 0.00014, 0.06200
0, 0.00050, 0.51965
0, 0.00000, 0.73270
0, 0.00034, 0.32172
0, 0.00009, 0.07877
0, 0.00440, 0.39058
0, 0.00049, 0.64153
0, 0.00003, 0.74704
0, 0.00068, 0.35443
0, 0.00115, 0.96318
0, 0.00111, 0.30207
0, 0.00004, 0.66262
0, 0.00003, 0.26246
0, 0.00084, 0.18854
0, 0.00011, 0.26068
0, 0.00151, 0.75205
0, 0.00148, 0.84236
0, 0.00001, 0.28639
1, 0.89026, 0.69708
0, 0.00001, 0.08001
0, 0.00014, 0.05485
0, 0.00039, 0.29838
0, 0.00028, 0.72077
0, 0.00023, 0.54147
1, 0.81087, 0.68770
0, 0.00012, 0.01642
1, 0.99965, 0.89370
0, 0.00131, 0.61375
0, 0.00045, 0.91299
1, 0.99998, 0.93352
0, 0.00000, 0.45005
0, 0.00005, 0.84367
0, 0.00000, 0.75201
0, 0.00064, 0.75569
0, 0.00000, 0.18014
0, 0.83902, 0.49172
0, 0.00019, 0.58297
0, 0.00151, 0.01312
0, 0.00525, 0.22378
1, 0.98795, 0.16342
0, 0.00012, 0.87437
0, 0.00061, 0.43133
0, 0.00001, 0.40327
0, 0.00023, 0.37572
1, 0.95775, 0.06104
0, 0.00001, 0.49545
0, 0.00022, 0.07995
0, 0.00000, 0.13236
0, 0.79009, 0.74190
0, 0.00181, 0.76731
0, 0.00000, 0.49129
1, 0.90995, 0.83319
1, 0.98298, 0.40644
0, 0.00130, 0.56003
0, 0.00082, 0.49688
0, 0.00047, 0.38209
0, 0.00000, 0.92361
0, 0.00021, 0.96071
0, 0.00001, 0.23922
0, 0.00047, 0.26439
0, 0.00116, 0.43832
0, 0.00001, 0.11009
0, 0.00000, 0.23788
0, 0.00036, 0.18980
0, 0.00000, 0.43798
0, 0.00085, 0.70307
1, 0.91381, 0.63866
1, 0.91884, 0.34418
0, 0.00001, 0.53760
0, 0.00156, 0.34697
0, 0.00007, 0.47043
0, 0.00007, 0.81784
0, 0.00018, 0.95026
0, 0.00010, 0.08858
1, 0.85490, 0.69011
0, 0.00046, 0.30674
0, 0.00000, 0.29066
0, 0.00056, 0.17005
0, 0.00001, 0.29709
0, 0.00079, 0.55895
0, 0.00026, 0.64294
0, 0.00074, 0.40103
1, 0.93022, 0.20932
0, 0.00051, 0.34972
0, 0.00060, 0.32345
0, 0.02257, 0.95354
0, 0.00004, 0.33970
1, 0.00112, 0.36481
0, 0.00139, 0.34681
0, 0.00027, 0.57171
1, 0.90632, 0.59336
0, 0.00027, 0.41743
0, 0.00802, 0.98533
0, 0.00049, 0.30036
0, 0.00011, 0.43293
0, 0.00058, 0.49136
0, 0.00040, 0.84580
0, 0.07753, 0.43505
0, 0.00034, 0.02751
0, 0.34664, 0.17738
0, 0.00001, 0.02199
1, 0.99993, 0.82236
0, 0.00031, 0.91806
0, 0.00492, 0.72202
0, 0.00010, 0.82951
0, 0.00005, 0.46160
0, 0.00076, 0.38126
0, 0.00064, 0.13397
0, 0.00582, 0.61365
1, 1.00000, 0.77231
0, 0.55200, 0.69032
0, 0.00020, 0.85802
1, 0.99982, 0.48153
0, 0.00023, 0.10075
0, 0.00029, 0.89113
1, 0.97274, 0.43116
0, 0.00090, 0.66656
0, 0.00003, 0.32905
0, 0.00005, 0.39399
0, 0.00136, 0.59236
0, 0.00979, 0.08921
0, 0.00168, 0.30110
0, 0.00053, 0.77910
0, 0.00003, 0.79851
1, 0.99980, 0.10757
0, 0.00370, 0.38428
0, 0.00015, 0.53748
0, 0.00044, 0.43629
0, 0.00009, 0.47510
0, 0.50217, 0.06188
0, 0.00128, 0.83779
0, 0.00005, 0.45756
1, 0.88161, 0.33207
0, 0.00057, 0.08210
0, 0.00074, 0.95831
0, 0.00340, 0.47266
0, 0.00009, 0.97776
0, 0.00000, 0.94845
0, 0.00033, 0.39071
0, 0.00006, 0.51690
0, 0.00114, 0.13288
0, 0.00003, 0.92000
0, 0.00000, 0.63212
0, 0.00163, 0.16151
1, 0.76636, 0.19861
0, 0.00015, 0.10237
0, 0.00000, 0.35090
0, 0.00033, 0.07136
0, 0.00070, 0.32374
0, 0.00009, 0.72525
0, 0.00004, 0.61106
0, 0.00012, 0.56452
0, 0.06961, 0.73718
0, 0.00000, 0.84728
0, 0.00000, 0.60627
0, 0.00011, 0.93260
0, 0.00004, 0.37208
0, 0.00001, 0.38384
0, 0.00021, 0.51833
0, 0.00003, 0.93455
0, 0.00008, 0.02842
0, 0.00007, 0.04127
0, 0.00005, 0.34189
0, 0.00014, 0.49685
0, 0.00033, 0.61570
0, 0.00006, 0.56738
0, 0.00053, 0.86831
0, 0.00194, 0.30850
0, 0.00015, 0.22891
0, 0.00458, 0.46209
0, 0.00000, 0.08354
0, 0.00161, 0.28780
0, 0.00016, 0.47347
0, 0.01194, 0.58562
0, 0.00016, 0.72188
1, 0.98938, 0.50674
0, 0.00057, 0.95995
0, 0.00525, 0.37771
1, 0.99592, 0.76397
0, 0.00002, 0.43719
0, 0.00006, 0.29104
1, 0.38921, 0.88270
0, 0.00000, 0.35870
0, 0.00041, 0.56425
0, 0.00078, 0.51148
0, 0.00084, 0.43739
0, 0.00001, 0.59703
0, 0.00024, 0.74342
0, 0.02232, 0.42739
0, 0.00135, 0.70577
0, 0.00004, 0.25479
0, 0.00004, 0.97726
0, 0.00000, 0.82184
0, 0.00089, 0.18320
0, 0.00001, 0.76106
0, 0.00026, 0.51090
0, 0.00000, 0.99884
0, 0.00224, 0.58912
0, 0.00014, 0.14364
0, 0.00017, 0.81074
0, 0.00000, 0.31534
1, 0.99931, 0.80549
0, 0.00009, 0.53004
0, 0.00064, 0.58714
0, 0.00039, 0.13298
0, 0.00023, 0.74714
0, 0.00041, 0.37990
0, 0.00011, 0.64897
0, 0.00080, 0.42338
0, 0.00005, 0.96119
0, 0.00062, 0.44308
0, 0.00011, 0.53571
0, 0.00013, 0.15609
0, 0.00246, 0.79266
1, 0.96374, 0.36213
0, 0.00008, 0.15341
0, 0.00166, 0.79577
0, 0.00023, 0.38344
0, 0.00012, 0.68757
0, 0.00158, 0.02872
0, 0.00295, 0.05016
0, 0.00000, 0.73209
0, 0.00042, 0.47308
0, 0.00003, 0.66588
0, 0.00008, 0.56947
0, 0.00017, 0.31818
1, 0.99613, 0.50917
0, 0.00000, 0.29431
0, 0.00028, 0.69292
0, 0.00001, 0.97670
0, 0.00005, 0.54324
1, 0.96714, 0.75222
0, 0.00001, 0.68350
0, 0.00005, 0.21496
0, 0.00051, 0.51701
0, 0.00000, 0.14536
0, 0.00058, 0.92885
0, 0.00015, 0.63389
0, 0.00000, 0.58887
0, 0.00013, 0.88267
0, 0.00023, 0.64761
0, 0.00036, 0.37299
0, 0.00019, 0.90730
0, 0.00024, 0.75222
0, 0.00012, 0.98216
0, 0.00001, 0.65495
0, 0.00001, 0.59975
0, 0.00017, 0.95808
0, 0.00029, 0.96426
0, 0.00105, 0.31033
0, 0.00061, 0.47694
0, 0.00011, 0.10082
0, 0.00045, 0.51564
0, 0.00041, 0.23496
0, 0.00096, 0.69520
0, 0.26377, 0.76330
0, 0.00009, 0.03139
0, 0.00015, 0.86014
1, 0.98590, 0.58868
0, 0.00038, 0.23206
0, 0.00033, 0.41195
0, 0.00035, 0.67239
0, 0.00031, 0.14279
0, 0.00093, 0.66606
1, 0.99266, 0.02986
0, 0.00043, 0.07013
0, 0.00021, 0.09309
0, 0.00068, 0.63256
0, 0.00016, 0.97554
1, 0.99882, 0.64266
0, 0.00020, 0.77364
0, 0.00003, 0.79826
0, 0.00624, 0.26663
1, 0.93480, 0.28936
0, 0.00025, 0.81431
0, 0.00001, 0.69128
0, 0.51798, 0.61149
1, 0.99862, 0.52768
0, 0.00002, 0.35971
0, 0.00001, 0.89252
0, 0.00031, 0.14856
0, 0.00003, 0.98933
0, 0.00041, 0.29884
0, 0.00023, 0.35411
0, 0.00074, 0.09627
0, 0.00057, 0.79272
0, 0.00032, 0.86563
0, 0.00036, 0.97394
0, 0.00023, 0.39893
1, 0.98498, 0.54627
1, 0.99961, 0.71119
1, 0.98526, 0.01946
0, 0.00074, 0.12959
1, 0.96674, 0.41519
0, 0.00002, 0.07814
0, 0.00011, 0.72579
0, 0.00023, 0.59085
1, 0.99982, 0.88021
0, 0.00001, 0.11985
0, 0.00342, 0.20501
0, 0.00032, 0.88890
0, 0.15426, 0.01268
0, 0.91095, 0.02509
0, 0.00036, 0.76544
0, 0.01784, 0.33534
1, 0.00002, 0.70875
0, 0.00131, 0.09775
0, 0.00059, 0.80371
1, 0.72468, 0.19468
0, 0.00004, 0.49785
0, 0.00048, 0.45005
0, 0.00011, 0.01031
0, 0.03807, 0.47801
1, 0.90384, 0.56344
0, 0.00009, 0.63694
0, 0.00001, 0.20907
0, 0.00226, 0.55832
0, 0.00038, 0.04650
0, 0.00539, 0.44093
0, 0.00001, 0.77216
0, 0.00051, 0.76546
0, 0.00002, 0.76565
0, 0.84167, 0.72409
0, 0.00005, 0.46888
0, 0.00011, 0.15345
1, 0.88622, 0.32758
1, 0.99993, 0.27565
0, 0.00000, 0.57166
0, 0.00007, 0.09239
0, 0.00004, 0.35676
1, 0.95347, 0.14425
1, 0.76040, 0.12490
0, 0.00039, 0.08058
0, 0.00007, 0.92484
0, 0.00034, 0.87998
0, 0.00009, 0.56368
1, 0.99993, 0.24757
1, 0.99882, 0.03750
1, 0.91484, 0.99040
0, 0.00075, 0.91871
0, 0.00003, 0.63488
0, 0.00000, 0.94064
0, 0.00035, 0.19932
0, 0.00051, 0.46469
0, 0.00000, 0.28775
0, 0.00001, 0.73121
1, 0.99786, 0.88682
0, 0.00014, 0.12153
1, 0.99972, 0.95780
0, 0.00007, 0.17547
0, 0.00047, 0.11204
0, 0.01216, 0.64514
0, 0.00003, 0.24094
0, 0.00009, 0.93717
0, 0.00005, 0.23789
0, 0.00040, 0.15876
0, 0.00048, 0.54238
0, 0.00196, 0.52159
0, 0.00006, 0.51697
1, 0.98605, 0.08672
1, 0.96945, 0.91846
0, 0.00004, 0.44866
0, 0.00001, 0.96599
1, 0.92767, 0.47164
0, 0.00011, 0.10248
0, 0.00028, 0.49079
0, 0.00001, 0.51530
0, 0.00032, 0.90397
0, 0.00013, 0.76965
1, 0.98439, 0.47984
1, 0.98388, 0.29283
1, 0.08198, 0.57147
0, 0.00008, 0.90343
1, 0.95350, 0.03409
0, 0.34087, 0.76324
1, 0.98949, 0.91293
0, 0.00093, 0.56165
0, 0.00009, 0.04583
0, 0.00048, 0.90844
0, 0.00073, 0.28530
0, 0.00009, 0.26662
0, 0.00112, 0.18632
0, 0.00001, 0.74709
0, 0.00009, 0.32250
0, 0.00052, 0.40255
0, 0.00061, 0.19785
0, 0.00000, 0.09532
0, 0.00001, 0.59992
0, 0.00011, 0.14607
0, 0.00006, 0.50483
0, 0.00007, 0.68244
1, 0.99818, 0.37345
0, 0.00039, 0.79243
0, 0.00139, 0.61361
0, 0.00008, 0.17502
0, 0.00389, 0.69331
0, 0.00003, 0.48479
0, 0.00001, 0.46415
0, 0.00003, 0.60261
0, 0.00000, 0.52824
0, 0.00003, 0.55175
0, 0.00015, 0.87029
0, 0.00056, 0.66737
0, 0.00011, 0.64931
0, 0.00113, 0.59177
0, 0.00103, 0.65604
0, 0.00682, 0.67006
0, 0.00134, 0.31829
0, 0.00008, 0.54129
0, 0.00001, 0.38967
0, 0.00025, 0.88497
0, 0.00001, 0.10393
0, 0.00020, 0.08018
0, 0.00001, 0.05886
0, 0.00203, 0.55371
1, 0.28437, 0.56394
0, 0.00149, 0.55433
0, 0.00721, 0.25437
0, 0.00000, 0.96117
0, 0.00007, 0.73447
0, 0.71281, 0.11063
0, 0.00016, 0.73228
0, 0.00000, 0.75550
0, 0.00079, 0.05009
0, 0.00052, 0.58215
0, 0.00010, 0.25260
0, 0.00009, 0.83734
0, 0.00002, 0.83204
0, 0.00001, 0.99374
0, 0.00115, 0.91640
0, 0.00000, 0.82066
0, 0.00000, 0.69692
1, 0.67067, 0.98943
0, 0.00019, 0.88877
0, 0.00024, 0.30278
0, 0.00022, 0.19153
1, 0.93347, 0.38701
0, 0.00146, 0.42448
0, 0.00001, 0.09287
0, 0.00024, 0.11499
0, 0.00002, 0.29823
0, 0.00012, 0.01639
0, 0.00534, 0.95703
0, 0.00012, 0.35176
0, 0.00008, 0.83436
0, 0.00032, 0.70918
0, 0.00114, 0.79907
0, 0.00022, 0.71558
0, 0.00032, 0.74976
0, 0.00032, 0.73961
0, 0.00004, 0.40057
0, 0.00024, 0.06665
0, 0.00000, 0.49677
0, 0.00063, 0.22512
0, 0.00004, 0.93455
0, 0.00017, 0.98545
0, 0.00004, 0.29127
0, 0.00029, 0.38329
0, 0.00003, 0.73354
0, 0.00002, 0.35438
0, 0.00015, 0.30490
0, 0.00035, 0.85493
1, 0.55105, 0.96498
0, 0.00021, 0.79904
0, 0.45335, 0.86374
0, 0.00006, 0.41062
0, 0.00021, 0.24922
0, 0.00001, 0.75653
0, 0.01163, 0.64251
0, 0.00002, 0.09131
1, 0.99982, 0.74187
0, 0.00010, 0.88389
1, 0.99832, 0.84359
0, 0.00048, 0.58632
0, 0.00000, 0.22472
0, 0.00022, 0.64849
0, 0.00020, 0.92025
0, 0.00003, 0.93644
0, 0.00052, 0.64215
1, 0.87704, 0.68559
0, 0.00135, 0.85363
0, 0.00003, 0.30504
0, 0.00010, 0.81230
0, 0.00018, 0.13190
0, 0.00004, 0.05563
0, 0.00001, 0.85407
0, 0.00230, 0.29215
0, 0.01751, 0.31647
0, 0.00002, 0.06188
0, 0.00003, 0.82587
1, 0.91308, 0.26554
0, 0.00112, 0.28972
0, 0.00003, 0.10064
0, 0.00130, 0.62541
0, 0.00020, 0.14383
0, 0.00318, 0.82416
0, 0.00023, 0.65159
0, 0.00062, 0.24523
0, 0.00049, 0.17018
0, 0.00019, 0.37076
0, 0.00654, 0.21289
0, 0.00029, 0.86290
1, 0.97072, 0.97468
0, 0.00024, 0.87753
0, 0.00009, 0.11912
1, 0.90920, 0.59398
0, 0.00006, 0.91807
0, 0.00004, 0.59628
0, 0.00040, 0.83039
0, 0.00000, 0.87921
0, 0.00022, 0.79180
1, 0.97470, 0.39129
0, 0.00000, 0.42649
0, 0.02544, 0.05448
0, 0.00011, 0.00479
0, 0.00005, 0.74496
1, 0.99941, 0.82344
1, 0.80636, 0.74110
0, 0.00003, 0.84640
0, 0.12357, 0.16425
0, 0.00000, 0.56683
0, 0.00000, 0.25998
1, 0.99972, 0.78284
0, 0.00001, 0.03305
0, 0.00010, 0.41430
0, 0.00023, 0.97590
0, 0.00107, 0.62946
1, 0.95914, 0.67978
0, 0.00137, 0.82286
0, 0.00133, 0.37519
0, 0.00159, 0.67345
0, 0.00011, 0.42317
0, 0.00000, 0.90643
1, 0.95152, 0.71380
0, 0.00022, 0.94440
0, 0.00058, 0.42352
0, 0.00081, 0.21134
1, 0.87221, 0.79329
0, 0.00000, 0.67076
1, 0.98398, 0.18413
0, 0.00007, 0.97462
0, 0.00035, 0.00474
0, 0.00136, 0.93927
1, 0.98863, 0.66708
0, 0.00020, 0.32082
1, 0.99993, 0.51910
0, 0.00035, 0.94489
0, 0.00028, 0.68757
0, 0.00063, 0.83024
0, 0.00058, 0.67284
0, 0.00004, 0.29364
0, 0.00411, 0.42194
0, 0.00078, 0.90096
0, 0.00138, 0.51061
0, 0.00003, 0.61121
0, 0.00111, 0.34315
0, 0.00012, 0.11901
0, 0.00003, 0.27665
0, 0.00021, 0.07666
0, 0.00023, 0.49097
0, 0.00010, 0.27546
0, 0.00040, 0.99516
0, 0.00003, 0.31415
1, 0.82672, 0.14392
1, 0.91095, 0.16894
0, 0.00001, 0.68409
0, 0.01313, 0.61723
0, 0.00297, 0.31207
0, 0.00001, 0.07942
0, 0.00058, 0.84595
0, 0.00076, 0.34421
0, 0.00122, 0.30711
0, 0.00217, 0.87585
0, 0.00001, 0.76951
0, 0.00001, 0.66054
0, 0.70497, 0.01478
0, 0.00023, 0.52089
0, 0.00038, 0.69440
0, 0.00001, 0.25125
0, 0.00120, 0.96802
0, 0.00001, 0.60813
0, 0.00006, 0.42603
0, 0.00012, 0.18157
0, 0.00018, 0.97836
0, 0.00005, 0.94678
1, 1.00000, 0.12855
0, 0.01899, 0.85922
0, 0.00003, 0.51470
0, 0.00037, 0.38151
0, 0.10355, 0.00931
0, 0.00013, 0.09600
0, 0.00016, 0.56130
0, 0.00001, 0.06055
0, 0.00031, 0.80333
0, 0.00112, 0.82578
1, 0.82017, 0.54605
0, 0.00053, 0.77774
0, 0.00009, 0.93031
0, 0.00023, 0.44654
0, 0.00016, 0.76910
0, 0.00056, 0.55754
0, 0.00000, 0.72128
0, 0.00047, 0.61887
0, 0.00070, 0.64699
0, 0.00002, 0.12175
0, 0.00113, 0.88317
0, 0.00012, 0.58042
0, 0.00085, 0.21582
1, 0.94650, 0.14943
0, 0.00043, 0.02262
0, 0.00001, 0.96341
0, 0.00000, 0.65272
0, 0.00019, 0.84933
0, 0.00054, 0.13477
0, 0.00416, 0.54766
0, 0.00111, 0.32337
0, 0.00053, 0.06207
0, 0.00006, 0.80794
0, 0.00010, 0.09112
0, 0.00004, 0.48041
0, 0.00422, 0.04690
0, 0.00001, 0.24312
0, 0.00119, 0.53936
0, 0.73763, 0.50409
0, 0.00009, 0.02820
1, 0.99060, 0.26924
0, 0.00058, 0.09393
1, 0.41069, 0.02064
0, 0.00046, 0.67753
0, 0.00006, 0.54461
0, 0.00003, 0.79970
1, 0.76252, 0.30714
0, 0.00000, 0.01587
0, 0.00009, 0.46525
0, 0.00005, 0.90671
0, 0.00008, 0.43113
0, 0.00027, 0.14100
0, 0.00002, 0.87559
1, 0.99284, 0.95856
0, 0.00735, 0.70316
1, 0.95108, 0.12045
1, 0.95182, 0.65157
1, 0.98974, 0.35909
0, 0.00068, 0.48305
1, 0.95757, 0.54644
0, 0.00012, 0.39578
0, 0.75161, 0.33299
0, 0.00010, 0.44085
1, 0.99982, 0.53033
0, 0.00006, 0.49074
0, 0.00026, 0.03949
0, 0.12830, 0.27771
0, 0.00002, 0.07166
0, 0.00008, 0.69443
0, 0.00074, 0.32084
0, 0.00011, 0.91375
0, 0.09770, 0.93693
0, 0.00119, 0.24657
0, 0.00011, 0.21666
0, 0.00022, 0.61296
0, 0.00130, 0.21750
0, 0.01584, 0.87506
0, 0.00022, 0.23455
0, 0.00219, 0.46042
1, 0.98247, 0.04767
0, 0.00036, 0.79056
0, 0.00012, 0.35680
0, 0.00008, 0.99113
0, 0.00003, 0.60524
0, 0.00004, 0.08102
0, 0.00006, 0.27154
0, 0.00024, 0.56043
0, 0.00086, 0.85183
0, 0.00214, 0.84814
1, 0.99764, 0.37073
0, 0.00003, 0.15064
0, 0.00001, 0.40209
0, 0.00003, 0.49375
0, 0.00061, 0.00090
0, 0.00000, 0.62206
1, 0.97044, 0.95183
0, 0.00000, 0.29999
0, 0.00009, 0.04397
0, 0.00028, 0.92452
0, 0.00086, 0.97762
0, 0.97519, 0.12649
0, 0.00016, 0.16075
0, 0.00000, 0.05649
0, 0.00010, 0.28977
0, 0.00002, 0.10452
0, 0.00051, 0.31579
1, 0.97640, 0.92269
0, 0.00009, 0.89752
0, 0.00000, 0.75747
0, 0.00008, 0.35578
0, 0.00018, 0.97451
0, 0.00068, 0.25008
0, 0.00011, 0.19536
0, 0.00105, 0.12043
0, 0.00000, 0.07177
0, 0.00024, 0.51566
1, 0.94997, 0.31012
1, 0.89132, 0.86456
0, 0.00001, 0.74811
0, 0.78561, 0.56443
0, 0.00007, 0.92691
0, 0.00019, 0.69375
0, 0.00013, 0.45554
0, 0.73269, 0.07312
0, 0.00024, 0.30078
0, 0.00037, 0.60592
0, 0.00216, 0.79664
0, 0.00012, 0.17295
0, 0.00045, 0.23994
1, 0.77935, 0.63896
0, 0.00000, 0.55638
1, 0.95744, 0.09410
0, 0.00002, 0.33467
1, 0.97427, 0.70412
0, 0.00578, 0.50031
0, 0.00028, 0.52412
0, 0.00048, 0.57408
1, 0.85566, 0.64720
0, 0.00002, 0.56459
0, 0.00324, 0.50913
0, 0.00076, 0.27578
0, 0.00045, 0.88189
0, 0.00003, 0.65633
0, 0.00033, 0.32682
0, 0.00011, 0.27882
0, 0.00003, 0.29204
0, 0.00050, 0.51465
0, 0.00021, 0.38210
0, 0.08577, 0.53550
0, 0.00038, 0.60549
0, 0.00000, 0.59999
0, 0.00017, 0.44089
0, 0.00003, 0.03582
0, 0.00005, 0.01219
1, 0.99554, 0.75538
1, 0.98411, 0.35780
0, 0.00011, 0.01327
1, 0.99071, 0.80464
0, 0.00025, 0.58596
0, 0.00006, 0.44537
0, 0.00003, 0.62030
0, 0.00002, 0.22318
0, 0.00092, 0.95165
0, 0.00005, 0.43836
0, 0.00033, 0.96973
0, 0.00025, 0.18524
0, 0.00017, 0.12892
1, 0.91078, 0.50540
0, 0.00005, 0.98866
0, 0.00127, 0.90446
0, 0.00006, 0.53886
0, 0.00010, 0.05889
0, 0.00073, 0.91928
0, 0.00399, 0.02715
0, 0.00028, 0.89860
0, 0.00235, 0.14911
1, 0.99738, 0.16269
0, 0.00008, 0.96512
0, 0.00021, 0.14512
0, 0.00024, 0.92971
0, 0.00027, 0.84357
1, 0.59128, 0.51384
1, 0.25001, 0.84742
0, 0.00003, 0.53198
1, 0.94849, 0.01119
0, 0.00103, 0.33047
0, 0.00111, 0.97538
0, 0.00041, 0.74818
0, 0.00001, 0.88636
0, 0.00053, 0.67086
0, 0.00007, 0.85648
0, 0.00042, 0.94798
1, 0.99982, 0.25383
0, 0.00033, 0.67170
0, 0.00016, 0.16893
0, 0.00000, 0.01099
0, 0.00004, 0.47690
0, 0.00116, 0.95581
1, 0.99867, 0.64523
0, 0.00001, 0.77782
0, 0.00052, 0.42615
0, 0.00023, 0.17767
0, 0.00004, 0.45432
0, 0.00011, 0.13370
0, 0.00009, 0.52453
0, 0.00040, 0.84787
0, 0.00029, 0.76845
1, 0.98223, 0.16063
0, 0.00086, 0.04548
0, 0.00052, 0.64041
0, 0.00025, 0.18160
0, 0.00010, 0.62715
0, 0.00005, 0.11586
0, 0.00000, 0.84944
0, 0.00229, 0.16891
0, 0.00079, 0.05119
0, 0.00366, 0.55256
1, 0.83449, 0.34124
0, 0.00003, 0.28876
0, 0.00037, 0.82650
0, 0.01065, 0.43069
0, 0.02510, 0.81475
0, 0.00043, 0.64481
0, 0.00722, 0.30385
0, 0.00005, 0.37855
0, 0.00000, 0.12934
0, 0.00000, 0.71728
0, 0.00155, 0.06688
0, 0.00009, 0.42513
0, 0.00029, 0.96631
0, 0.00050, 0.75851
1, 0.99993, 0.65330
0, 0.00048, 0.04246
0, 0.00010, 0.90496
1, 0.99921, 0.93400
0, 0.00000, 0.78420
0, 0.00012, 0.58521
0, 0.00019, 0.97918
0, 0.00202, 0.26347
0, 0.00001, 0.62324
0, 0.00207, 0.55054
0, 0.00059, 0.73902
0, 0.00001, 0.75975
0, 0.00026, 0.04624
1, 0.98346, 0.14231
0, 0.01359, 0.21887
0, 0.00019, 0.94094
0, 0.00059, 0.98226
0, 0.00016, 0.10288
0, 0.00254, 0.92962
0, 0.00146, 0.57413
0, 0.00093, 0.15443
0, 0.00061, 0.51221
0, 0.00003, 0.91093
0, 0.00016, 0.30621
0, 0.00005, 0.05573
0, 0.00015, 0.70016
0, 0.22660, 0.33603
0, 0.00105, 0.99968
0, 0.00002, 0.28476
0, 0.00218, 0.48093
0, 0.00033, 0.80053
0, 0.00005, 0.22660
0, 0.00048, 0.81893
0, 0.00000, 0.13886
0, 0.00056, 0.24546
0, 0.00140, 0.90098
0, 0.00010, 0.07791
0, 0.00008, 0.77683
0, 0.00000, 0.66440
0, 0.39233, 0.51352
0, 0.00003, 0.11212
0, 0.00023, 0.99401
0, 0.00001, 0.13190
0, 0.00061, 0.43657
0, 0.00005, 0.09339
0, 0.00042, 0.60199
0, 0.00055, 0.74730
1, 0.99823, 0.55154
0, 0.00009, 0.83120
0, 0.00011, 0.56214
0, 0.00147, 0.97452
0, 0.00001, 0.68992
0, 0.00105, 0.89041
0, 0.00003, 0.64974
0, 0.00037, 0.91000
0, 0.00012, 0.54371
0, 0.00046, 0.02857
0, 0.00074, 0.09410
0, 0.00117, 0.31127
0, 0.00000, 0.68735
0, 0.00044, 0.05127
0, 0.00042, 0.34964
0, 0.00034, 0.71568
0, 0.00002, 0.55930
0, 0.00078, 0.69631
1, 0.77785, 0.90244
0, 0.00000, 0.39367
0, 0.00003, 0.08585
0, 0.00111, 0.20702
1, 0.77590, 0.89962
1, 0.83986, 0.78397
0, 0.00014, 0.54770
1, 0.68382, 0.56952
0, 0.00055, 0.33835
0, 0.00010, 0.83063
0, 0.18545, 0.72191
0, 0.98186, 0.81890
0, 0.00000, 0.32524
0, 0.00006, 0.38235
0, 0.74369, 0.37523
0, 0.00030, 0.47517
0, 0.00001, 0.73328
0, 0.00143, 0.96382
0, 0.00063, 0.15595
0, 0.00001, 0.72490
